epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,15057.7,1.13807,3.61408,0.33281,1.23307,1.52614,0.77661,0.86783,0.84927,0.58218,0.76511,0.85361,0.81872,0.34343,1.18431,2.37063,0.09116,0.93242,1.69179,0.000704073,0.000704073,0.000704073
32,15430.5,1.13406,3.54012,0.32834,1.21068,1.52776,0.72144,0.92818,0.89126,0.61197,0.67409,0.86934,0.81897,0.34404,1.13809,2.45547,0.12827,0.8415,1.64455,0.000645557,0.000645557,0.000645557
33,15905.2,1.13439,3.50846,0.32473,1.22372,1.54685,0.74073,0.87462,0.89006,0.59635,0.73594,0.83617,0.83625,0.39017,1.16652,2.23575,0.07332,0.88077,1.67181,0.000588479,0.000588479,0.000588479
34,16323.2,1.14927,3.40761,0.32782,1.20644,1.5442,0.75876,0.92509,0.88838,0.6343,0.73943,0.90018,0.85488,0.38827,1.08615,2.24927,0.12938,0.86783,1.61018,0.000533064,0.000533064,0.000533064
35,16898.3,1.14199,3.29789,0.31466,1.21197,1.53176,0.79297,0.89886,0.91388,0.64951,0.76467,0.87214,0.87428,0.43375,1.12196,2.08759,0.07062,0.82858,1.62244,0.000479531,0.000479531,0.000479531
36,17340,0.97631,2.46041,0.14806,0.85268,1.62446,0.75082,0.88951,0.893,0.63415,0.71414,0.86666,0.84758,0.43176,1.09759,2.03546,0.05321,0.83189,1.62491,0.000428093,0.000428093,0.000428093
37,17729.1,0.9636,2.23005,0.12743,0.76548,1.62582,0.79632,0.83771,0.8958,0.62764,0.79224,0.81875,0.8765,0.44886,1.10968,2.07662,0.05631,0.81929,1.63687,0.00037895,0.00037895,0.00037895
38,18138.9,0.94191,2.13386,0.12143,0.74608,1.60199,0.87946,0.93903,0.95836,0.67625,0.86869,0.92624,0.93936,0.48678,1.08773,2.05163,0.0351,0.72921,1.62184,0.000332298,0.000332298,0.000332298
39,18495.6,0.92193,2.00889,0.12144,0.69023,1.58346,0.85263,0.9521,0.95567,0.68715,0.81563,0.91416,0.90049,0.51576,1.06652,1.90246,0.03804,0.67194,1.60312,0.000288321,0.000288321,0.000288321
40,18899,0.90583,1.87581,0.107,0.65107,1.55787,0.88317,0.96707,0.96888,0.70937,0.8716,0.95428,0.95021,0.53442,1.03376,1.84172,0.02791,0.64776,1.56152,0.000247192,0.000247192,0.000247192
41,19467.4,0.87419,1.85965,0.11045,0.63684,1.54605,0.92867,0.9286,0.97892,0.72779,0.91828,0.91951,0.96419,0.56013,1.00601,1.69158,0.03306,0.60546,1.53355,0.000209073,0.000209073,0.000209073
42,19912.9,0.87812,1.80212,0.10311,0.59148,1.54661,0.93336,0.95187,0.98167,0.73022,0.92222,0.94107,0.96408,0.57041,0.99327,1.69287,0.03012,0.5657,1.50779,0.000174115,0.000174115,0.000174115
43,20487.5,0.85869,1.77008,0.10628,0.57215,1.53781,0.95266,0.95682,0.98391,0.73838,0.94158,0.94596,0.97001,0.56531,0.95258,1.70945,0.028,0.55539,1.48124,0.000142456,0.000142456,0.000142456
44,21008.6,0.85548,1.7481,0.09784,0.58812,1.49846,0.91891,0.93325,0.97789,0.72103,0.90951,0.92393,0.96419,0.56511,0.95684,1.68138,0.02839,0.58541,1.49332,0.000114221,0.000114221,0.000114221
45,21518.8,0.86038,1.66534,0.09298,0.56204,1.51204,0.92648,0.93574,0.97838,0.74003,0.91534,0.92506,0.95691,0.57486,0.93163,1.65895,0.02603,0.5807,1.48469,8.95213e-05,8.95213e-05,8.95213e-05
46,22058.1,0.84688,1.66025,0.09043,0.54118,1.50197,0.91851,0.96529,0.98012,0.7354,0.91253,0.95912,0.97002,0.58899,0.94354,1.64674,0.02814,0.55897,1.48702,6.8454e-05,6.8454e-05,6.8454e-05
47,22498.9,0.83495,1.68176,0.09918,0.54217,1.50935,0.94726,0.95337,0.98537,0.75183,0.93631,0.94256,0.96935,0.60089,0.92909,1.56361,0.02846,0.53531,1.46665,5.11027e-05,5.11027e-05,5.11027e-05
48,22995.4,0.81053,1.61402,0.09422,0.52195,1.46793,0.96072,0.95423,0.98309,0.74555,0.95776,0.9512,0.97677,0.59761,0.93011,1.58061,0.0265,0.5356,1.47087,3.75356e-05,3.75356e-05,3.75356e-05
49,23560.9,0.82098,1.64369,0.10233,0.5209,1.48062,0.94727,0.96744,0.98402,0.74646,0.94432,0.96441,0.97773,0.59525,0.92873,1.58092,0.0266,0.53108,1.46733,2.78064e-05,2.78064e-05,2.78064e-05
50,24011.7,0.8115,1.60427,0.09256,0.5187,1.48853,0.94609,0.96575,0.98509,0.7548,0.94301,0.9626,0.98124,0.59481,0.91922,1.57159,0.02659,0.52779,1.46086,2.19535e-05,2.19535e-05,2.19535e-05
