epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,946.449,1.15525,3.27082,0.35485,1.19379,1.51879,0.87523,0.83755,0.92758,0.64639,0.879,0.81172,0.89946,0.36101,1.10676,2.43425,0.10004,0.84131,1.64878,0.00185681,0.00185681,0.00185681
28,980.805,1.14089,3.23322,0.36535,1.16502,1.50886,0.67992,0.80073,0.81776,0.46296,0.58654,0.69634,0.64402,0.23011,1.41978,2.96002,0.06993,1.12277,2.05247,0.00184588,0.00184588,0.00184588
29,1014.96,1.16471,3.17073,0.34904,1.20227,1.53471,0.75072,0.91474,0.90121,0.58912,0.71304,0.83999,0.8059,0.32164,1.25128,2.39766,0.12432,1.02803,1.79486,0.00183459,0.00183459,0.00183459
30,1049.26,1.14783,3.19002,0.35144,1.17319,1.52031,0.77956,0.67163,0.78858,0.42034,0.6342,0.59879,0.64659,0.24242,1.56881,2.90278,0.11876,1.24395,2.16617,0.00182294,0.00182294,0.00182294
31,1083.59,1.14939,3.08784,0.34389,1.11922,1.51608,0.88608,0.87729,0.9304,0.62376,0.86462,0.8582,0.90272,0.37374,1.12901,2.14953,0.11186,0.79199,1.65236,0.00181093,0.00181093,0.00181093
32,1117.77,1.11468,3.12636,0.34966,1.09032,1.50214,0.85443,0.8533,0.93508,0.66324,0.84545,0.8356,0.90788,0.38868,1.05215,2.16646,0.11154,0.75527,1.63264,0.00179856,0.00179856,0.00179856
33,1151.94,1.12451,3.06975,0.34389,1.09851,1.51211,0.83842,0.9071,0.95727,0.63813,0.83137,0.90192,0.94635,0.45919,1.23399,1.96142,0.10661,0.84229,1.78864,0.00178586,0.00178586,0.00178586
34,1186.26,1.15342,3.00179,0.34077,1.09958,1.52724,0.81101,0.87308,0.95744,0.62007,0.77076,0.83248,0.86939,0.35486,1.23156,2.31054,0.08322,0.89456,1.80138,0.00177281,0.00177281,0.00177281
35,1220.29,1.10953,2.93142,0.3282,1.055,1.49898,0.92679,0.85911,0.95877,0.66388,0.88923,0.83008,0.91511,0.40957,1.1172,2.16654,0.09653,0.71416,1.66813,0.00175943,0.00175943,0.00175943
36,1254.4,1.10177,2.93598,0.33251,1.09482,1.5074,0.89069,0.87889,0.96094,0.66654,0.87818,0.86313,0.93651,0.4168,1.07603,2.05558,0.08491,0.73135,1.6104,0.00174571,0.00174571,0.00174571
37,1288.79,1.09055,2.99174,0.33472,1.03363,1.4788,0.93473,0.91625,0.97175,0.68029,0.9221,0.89989,0.94112,0.42797,1.08945,2.05794,0.1021,0.63898,1.65965,0.00173168,0.00173168,0.00173168
38,1323.14,1.0821,2.93156,0.33961,1.02827,1.47225,0.79045,0.89859,0.92553,0.63675,0.78788,0.89556,0.91611,0.43952,1.13377,2.07271,0.0905,0.74018,1.6961,0.00171733,0.00171733,0.00171733
39,1358.31,1.10498,2.82844,0.33739,1.01915,1.50745,0.88706,0.89537,0.96908,0.66071,0.88407,0.89241,0.96344,0.49619,1.27005,1.87985,0.06564,0.76253,1.75718,0.00170267,0.00170267,0.00170267
40,1393.41,1.11069,2.85157,0.33533,1.03673,1.47716,0.85413,0.93102,0.98154,0.69278,0.85097,0.92755,0.97801,0.473,1.09383,1.96013,0.13173,0.71071,1.62487,0.0016877,0.0016877,0.0016877
41,1428.32,1.08122,2.82003,0.32615,0.99667,1.48024,0.87983,0.92745,0.95459,0.66726,0.87532,0.92305,0.94487,0.47392,1.07936,1.83426,0.07924,0.65922,1.63628,0.00167244,0.00167244,0.00167244
42,1463.39,1.06169,2.68892,0.32251,1.039,1.47886,0.87787,0.93383,0.97632,0.6994,0.87191,0.92754,0.96351,0.50524,1.06907,1.79408,0.06638,0.62795,1.61138,0.00165689,0.00165689,0.00165689
43,1497.79,1.05789,2.60236,0.32414,0.94924,1.46345,0.9425,0.9175,0.97464,0.67534,0.93106,0.90444,0.95534,0.47151,1.09479,1.96726,0.06622,0.64554,1.64958,0.00164105,0.00164105,0.00164105
44,1532.25,1.05199,2.64117,0.31675,0.94598,1.4476,0.86518,0.86497,0.93319,0.67145,0.85985,0.86034,0.92358,0.42542,1.07785,2.01997,0.06725,0.668,1.59575,0.00162494,0.00162494,0.00162494
45,1566.57,1.03554,2.5751,0.32045,0.93902,1.44207,0.94667,0.97044,0.98461,0.69583,0.93179,0.95462,0.96219,0.50481,1.10368,1.87287,0.06556,0.63238,1.65712,0.00160855,0.00160855,0.00160855
46,1600.94,1.03099,2.52749,0.31382,0.92995,1.45863,0.90209,0.90895,0.97227,0.67548,0.90209,0.90895,0.97227,0.51377,1.04403,1.7879,0.10545,0.68669,1.57442,0.00159191,0.00159191,0.00159191
47,1635.2,1.06919,2.6054,0.3118,0.94051,1.46485,0.8975,0.92559,0.96218,0.67999,0.89449,0.92244,0.95952,0.48717,1.07544,1.80017,0.06856,0.61081,1.62075,0.00157501,0.00157501,0.00157501
48,1669.39,1.02139,2.5441,0.3151,0.94145,1.44104,0.96741,0.92913,0.98497,0.68342,0.95998,0.91891,0.96566,0.44645,1.17662,1.92513,0.10039,0.61024,1.68026,0.00155786,0.00155786,0.00155786
49,1703.73,1.03378,2.51307,0.30803,0.90039,1.42109,0.93135,0.9356,0.98127,0.69935,0.92554,0.92954,0.96824,0.48194,1.03629,1.81413,0.05594,0.59012,1.55063,0.00154047,0.00154047,0.00154047
50,1737.95,1.02212,2.41729,0.30933,0.91813,1.4467,0.90997,0.94312,0.98485,0.69028,0.90586,0.93736,0.97435,0.46611,1.12523,1.83894,0.07064,0.60368,1.65017,0.00152285,0.00152285,0.00152285
51,1772.25,1.03281,2.56294,0.30832,0.91363,1.43469,0.96407,0.88838,0.97331,0.69962,0.96407,0.88838,0.97331,0.51321,1.00976,1.80557,0.09612,0.61753,1.5751,0.001505,0.001505,0.001505
52,1806.79,1.03448,2.47976,0.30691,0.89164,1.45896,0.89648,0.96795,0.98381,0.72938,0.89648,0.96795,0.98381,0.50487,1.01197,1.7697,0.06478,0.54883,1.54651,0.00148694,0.00148694,0.00148694
53,1841.08,1.02003,2.4847,0.3079,0.87812,1.43139,0.95226,0.90256,0.96893,0.68664,0.93137,0.8841,0.93332,0.49795,1.03526,1.81077,0.10337,0.59214,1.57738,0.00146866,0.00146866,0.00146866
54,1875.33,0.97339,2.3672,0.31114,0.86372,1.41149,0.92998,0.93781,0.98011,0.66853,0.92998,0.93781,0.98011,0.54758,1.07629,1.68166,0.06198,0.58077,1.62293,0.00145019,0.00145019,0.00145019
55,1909.66,0.9886,2.32097,0.30311,0.82541,1.40239,0.9429,0.94358,0.97313,0.71789,0.94304,0.94311,0.96683,0.54758,0.96376,1.6525,0.04386,0.51617,1.52645,0.00143152,0.00143152,0.00143152
56,1943.82,1.02983,2.35768,0.2906,0.88362,1.43991,0.94921,0.96359,0.97698,0.70907,0.94482,0.95702,0.96876,0.54015,1.04418,1.7532,0.10618,0.56924,1.59639,0.00141267,0.00141267,0.00141267
57,1978.01,0.97388,2.3592,0.29418,0.84171,1.39826,0.95492,0.98866,0.99058,0.73472,0.94009,0.97293,0.96485,0.49932,0.99781,1.70139,0.06868,0.50189,1.55328,0.00139364,0.00139364,0.00139364
