epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,1084.81,1.49657,3.8208,0.41097,2.01673,1.88597,0.43203,0.8319,0.57105,0.29035,0.0439,0.09656,0.01914,0.00297,1.62339,4.54239,0.04385,1.48246,2.1378,0.00149086,0.00149086,0.00149086
12,1205.46,1.48129,3.82354,0.40954,1.99161,1.88962,0.45181,0.84018,0.60119,0.27901,0.07229,0.1133,0.03286,0.00488,1.88633,4.34687,0.05659,1.56798,2.44513,0.00148894,0.00148894,0.00148894
13,1291.59,1.47893,3.75454,0.40878,1.97557,1.87571,0.43472,0.83067,0.62358,0.31521,0.05626,0.09655,0.01805,0.00282,1.70517,4.5392,0.0719,1.51306,2.23539,0.00148685,0.00148685,0.00148685
14,1385.99,1.44976,3.68376,0.40742,1.96367,1.86456,0.45701,0.75527,0.55387,0.29913,0.12169,0.16749,0.04617,0.00925,1.55472,4.2359,0.08066,1.57954,2.14428,0.00148457,0.00148457,0.00148457
15,1495.96,1.45352,3.61683,0.38863,1.94536,1.86983,0.41697,0.8012,0.59562,0.31692,0.46484,0.17924,0.05276,0.00941,1.43428,4.11924,0.0566,1.67939,1.99487,0.00148212,0.00148212,0.00148212
16,1592.83,1.47113,3.7016,0.39825,1.92579,1.86385,0.53769,0.79184,0.62674,0.30689,0.10554,0.21858,0.05648,0.01127,1.72203,4.13815,0.07675,1.57009,2.23177,0.00147948,0.00147948,0.00147948
17,1698.67,1.40674,3.52208,0.38844,1.87943,1.85218,0.48752,0.83229,0.59904,0.29805,0.08674,0.15239,0.0277,0.00606,1.81283,3.96499,0.06243,1.47795,2.31355,0.00147667,0.00147667,0.00147667
18,1788.98,1.43922,3.46883,0.37469,1.88015,1.85976,0.50631,0.91949,0.67512,0.39478,0.16076,0.22535,0.06911,0.01035,1.47071,3.52588,0.05987,1.28314,2.01668,0.00147368,0.00147368,0.00147368
19,1931.61,1.42058,3.32398,0.3766,1.90843,1.83477,0.55242,0.75139,0.61548,0.37333,0.2997,0.25458,0.0819,0.02061,1.38028,3.3794,0.07087,1.54337,1.96499,0.00147052,0.00147052,0.00147052
20,2036.97,1.37451,3.29141,0.37787,1.81399,1.78571,0.5526,0.91265,0.66175,0.3288,0.12176,0.24808,0.07345,0.01582,1.74157,3.55087,0.05681,1.22591,2.25094,0.00146718,0.00146718,0.00146718
21,2159.85,1.38426,3.30162,0.37478,1.81387,1.80259,0.62678,0.75481,0.5952,0.35267,0.19305,0.33256,0.11656,0.02298,1.43203,3.377,0.05863,1.3075,2.01828,0.00146366,0.00146366,0.00146366
22,2282.44,1.39025,3.25766,0.36439,1.79424,1.81656,0.54865,0.88448,0.71486,0.41374,0.2184,0.38344,0.1912,0.0449,1.42027,3.07897,0.06947,1.19452,1.98074,0.00145997,0.00145997,0.00145997
23,2392.01,1.34505,3.15529,0.36015,1.77352,1.76947,0.49907,0.91698,0.6535,0.3159,0.23701,0.40234,0.16508,0.03986,1.75872,2.92578,0.08359,1.28361,2.35815,0.0014561,0.0014561,0.0014561
24,2477.3,1.36628,3.16876,0.36788,1.76979,1.78352,0.54927,0.94055,0.67097,0.36898,0.32895,0.55008,0.2828,0.05293,1.56923,2.99605,0.05077,1.27272,2.16956,0.00145207,0.00145207,0.00145207
25,2590.44,1.33914,3.16473,0.36597,1.72227,1.76693,0.55571,0.87445,0.70653,0.45986,0.27911,0.4739,0.24621,0.04802,1.24153,2.97832,0.10077,1.11791,1.83893,0.00144786,0.00144786,0.00144786
26,2703.35,1.34201,3.12653,0.35795,1.71318,1.77085,0.54829,0.90733,0.69228,0.4423,0.28877,0.47849,0.23036,0.04942,1.31954,2.99558,0.08165,1.18472,1.91621,0.00144348,0.00144348,0.00144348
27,2856.75,1.34801,3.01199,0.35676,1.73897,1.79039,0.58757,0.9047,0.75157,0.48314,0.32967,0.52718,0.27678,0.07287,1.36452,2.7015,0.16601,1.07064,1.90139,0.00143893,0.00143893,0.00143893
28,2961.34,1.34405,2.95429,0.35245,1.74677,1.77431,0.55116,0.94186,0.73721,0.46626,0.37582,0.64053,0.39479,0.10839,1.31895,2.59601,0.0624,1.17865,1.83169,0.00143422,0.00143422,0.00143422
29,3080.94,1.32644,2.86802,0.33428,1.66284,1.75543,0.50716,0.86806,0.67109,0.40792,0.23745,0.50978,0.19232,0.0459,1.3615,2.79931,0.10242,1.43347,1.91665,0.00142933,0.00142933,0.00142933
30,3192.99,1.32687,2.99597,0.34418,1.69397,1.7532,0.51289,0.83251,0.73542,0.4504,0.44187,0.43896,0.24849,0.06075,1.42101,2.77596,0.09509,1.16067,1.92213,0.00142429,0.00142429,0.00142429
31,3334.78,1.29878,2.85849,0.33625,1.64678,1.7271,0.54359,0.94034,0.7636,0.47518,0.38461,0.67805,0.41215,0.1119,1.37517,2.43832,0.10043,1.13154,1.87178,0.00141907,0.00141907,0.00141907
32,3410.08,1.33755,2.85588,0.33303,1.66464,1.75852,0.59338,0.93516,0.74303,0.51216,0.45368,0.71782,0.46031,0.13255,1.17441,2.35279,0.0656,1.10795,1.73665,0.0014137,0.0014137,0.0014137
33,3495.19,1.30402,2.80658,0.33585,1.619,1.71638,0.46901,0.92906,0.72241,0.4459,0.30216,0.58697,0.37131,0.09237,1.32375,2.72068,0.11883,1.12692,1.88247,0.00140816,0.00140816,0.00140816
34,3623.45,1.32484,2.79066,0.3313,1.62523,1.75013,0.59111,0.90164,0.7479,0.41673,0.41601,0.57177,0.3594,0.10052,1.56516,2.67668,0.06534,1.23231,2.07807,0.00140246,0.00140246,0.00140246
35,3766.73,1.3051,2.77372,0.34137,1.61375,1.73031,0.57052,0.86745,0.71664,0.45415,0.45332,0.69676,0.48592,0.15137,1.25711,2.26659,0.05746,1.2573,1.82017,0.0013966,0.0013966,0.0013966
36,3870.8,1.29027,2.74254,0.33599,1.60256,1.73347,0.59595,0.90841,0.77724,0.48465,0.44143,0.675,0.47102,0.11968,1.43489,2.26954,0.07666,1.00227,1.96511,0.00139059,0.00139059,0.00139059
37,3989.83,1.26696,2.68367,0.326,1.55016,1.70558,0.57311,0.95143,0.77155,0.45653,0.52892,0.82393,0.64382,0.20566,1.37955,2.02302,0.08048,0.98737,1.88758,0.00138441,0.00138441,0.00138441
38,4113.14,1.2993,2.65513,0.32203,1.57709,1.72076,0.65772,0.92864,0.82852,0.41763,0.57666,0.83053,0.65781,0.20751,1.63119,1.96302,0.0824,1.07246,2.12053,0.00137809,0.00137809,0.00137809
39,4201.89,1.28306,2.51467,0.30959,1.54598,1.71815,0.65826,0.90701,0.8396,0.55936,0.6041,0.80223,0.72137,0.22752,1.22208,2.00439,0.12328,0.97418,1.73264,0.00137161,0.00137161,0.00137161
40,4277.91,1.26831,2.7069,0.32738,1.54324,1.70323,0.62412,0.96985,0.84132,0.52561,0.5831,0.90523,0.75044,0.22795,1.33974,1.91225,0.0752,0.96412,1.83142,0.00136498,0.00136498,0.00136498
41,4401.6,1.24962,2.53617,0.31287,1.53949,1.69794,0.61891,0.90207,0.80829,0.51061,0.56378,0.79705,0.70013,0.21551,1.33065,2.01396,0.13448,1.08746,1.84777,0.0013582,0.0013582,0.0013582
42,4498.76,1.26254,2.56907,0.31883,1.55935,1.69914,0.71791,0.87897,0.85979,0.57167,0.66292,0.77814,0.74284,0.22538,1.20531,1.98281,0.05584,0.96644,1.72271,0.00135127,0.00135127,0.00135127
43,4631.92,1.21932,2.39814,0.30217,1.51644,1.66785,0.69532,0.87733,0.85653,0.51205,0.58715,0.72571,0.64697,0.18615,1.48369,1.98228,0.10019,0.9266,1.99006,0.00134419,0.00134419,0.00134419
44,4721.27,1.26081,2.51515,0.31425,1.54388,1.687,0.72556,0.88561,0.85071,0.52976,0.71828,0.77143,0.73948,0.2444,1.34529,1.792,0.04486,0.97102,1.86108,0.00133697,0.00133697,0.00133697
45,4840.12,1.21872,2.47569,0.31748,1.46774,1.66003,0.66701,0.94141,0.81484,0.55889,0.64955,0.85014,0.75329,0.28062,1.15388,1.70988,0.0701,0.93256,1.68903,0.00132961,0.00132961,0.00132961
46,4949.65,1.23976,2.44808,0.30673,1.46605,1.68355,0.81383,0.85465,0.89354,0.52085,0.7859,0.81105,0.81758,0.3158,1.52651,1.63999,0.07932,0.91222,2.04671,0.0013221,0.0013221,0.0013221
47,5069.28,1.22148,2.35262,0.30638,1.44547,1.65754,0.75403,0.87256,0.88897,0.5803,0.59499,0.72723,0.6028,0.20135,1.20998,1.84184,0.08529,0.85057,1.73551,0.00131446,0.00131446,0.00131446
48,5144.92,1.21748,2.45136,0.31062,1.46344,1.6585,0.7355,0.92532,0.90747,0.62622,0.68398,0.86448,0.82549,0.30494,1.08901,1.63036,0.09118,0.89117,1.62624,0.00130668,0.00130668,0.00130668
49,5237.71,1.20416,2.3163,0.30181,1.42299,1.66231,0.76898,0.88209,0.88599,0.60516,0.73936,0.85139,0.83815,0.31339,1.13823,1.602,0.0745,0.85491,1.66945,0.00129876,0.00129876,0.00129876
50,5341.34,1.21142,2.32022,0.30455,1.51417,1.65422,0.82322,0.85343,0.90823,0.60864,0.72496,0.76245,0.76895,0.28562,1.18196,1.62126,0.10363,0.81923,1.68753,0.00129071,0.00129071,0.00129071
51,5447.06,1.21569,2.41889,0.31186,1.44977,1.65943,0.76589,0.83138,0.9125,0.6167,0.71894,0.78854,0.81608,0.33621,1.18919,1.54484,0.06379,0.81642,1.67864,0.00128253,0.00128253,0.00128253
52,5538.15,1.17621,2.27475,0.30202,1.42253,1.62402,0.83157,0.87229,0.92019,0.64793,0.82083,0.84872,0.90095,0.39141,1.10839,1.43781,0.12143,0.86189,1.62964,0.00127422,0.00127422,0.00127422
53,5643.36,1.17628,2.30677,0.29009,1.42511,1.62648,0.76744,0.84449,0.85027,0.59383,0.72508,0.79783,0.77268,0.32795,1.08329,1.47471,0.10106,0.91088,1.61437,0.00126578,0.00126578,0.00126578
54,5745.83,1.21709,2.30219,0.29667,1.41179,1.66265,0.77425,0.92708,0.92967,0.66332,0.76602,0.88765,0.88938,0.38378,1.08362,1.42937,0.0633,0.77008,1.60862,0.00125721,0.00125721,0.00125721
55,5845.07,1.20497,2.31515,0.29141,1.40605,1.64552,0.78971,0.88879,0.93163,0.6517,0.77595,0.87433,0.9064,0.38297,1.06933,1.45352,0.0822,0.79562,1.61838,0.00124852,0.00124852,0.00124852
56,5920.63,1.20504,2.2878,0.30332,1.40469,1.66376,0.78109,0.84837,0.88859,0.61552,0.74822,0.80712,0.81012,0.33734,1.13944,1.43619,0.15123,0.79383,1.66718,0.00123972,0.00123972,0.00123972
57,6006.47,1.20904,2.34635,0.31178,1.43927,1.66584,0.87195,0.91243,0.95778,0.66372,0.84136,0.88517,0.90805,0.3659,1.09681,1.51481,0.08608,0.72745,1.62914,0.00123079,0.00123079,0.00123079
58,6098.27,1.18216,2.24089,0.29115,1.37289,1.63893,0.79587,0.93167,0.95456,0.6706,0.76704,0.89504,0.90045,0.38096,1.1084,1.4636,0.06023,0.77974,1.65685,0.00122174,0.00122174,0.00122174
59,6202.54,1.16973,2.24255,0.29421,1.36863,1.63378,0.81346,0.92001,0.96206,0.65759,0.80406,0.89806,0.94244,0.41495,1.14435,1.37339,0.08781,0.83084,1.65079,0.00121258,0.00121258,0.00121258
60,6296.83,1.15579,2.13466,0.29294,1.3119,1.60781,0.86449,0.91856,0.9546,0.66687,0.84023,0.88887,0.911,0.38463,1.05561,1.47947,0.0997,0.70885,1.58063,0.00120331,0.00120331,0.00120331
61,6416.08,1.18032,2.10279,0.29076,1.33347,1.62763,0.83765,0.88003,0.92753,0.67454,0.82114,0.86394,0.9006,0.40271,1.06029,1.41047,0.05993,0.73997,1.56056,0.00119393,0.00119393,0.00119393
62,6512.91,1.18713,2.19233,0.29362,1.34329,1.63752,0.85,0.89819,0.95311,0.68752,0.83143,0.88244,0.92347,0.38994,1.07306,1.43723,0.10182,0.72292,1.60096,0.00118444,0.00118444,0.00118444
63,6624.35,1.17558,2.21241,0.28496,1.34855,1.62949,0.77355,0.85647,0.87333,0.61902,0.74243,0.8241,0.8191,0.33998,1.10577,1.4482,0.06305,0.81581,1.61052,0.00117485,0.00117485,0.00117485
64,6699.63,1.13257,2.13914,0.29091,1.29985,1.60255,0.92698,0.8786,0.95946,0.68809,0.89992,0.85471,0.92198,0.3612,1.06203,1.4463,0.10986,0.69149,1.59939,0.00116515,0.00116515,0.00116515
65,6803.86,1.16847,2.168,0.28869,1.29452,1.62243,0.87615,0.92254,0.95746,0.65324,0.86619,0.91367,0.94066,0.40035,1.16843,1.47692,0.07814,0.78797,1.70341,0.00115535,0.00115535,0.00115535
66,6915.98,1.1559,2.05306,0.28385,1.27068,1.59777,0.93808,0.89426,0.97014,0.65529,0.91986,0.87629,0.93202,0.44083,1.22421,1.34374,0.06221,0.67321,1.71914,0.00114546,0.00114546,0.00114546
67,7029.26,1.12436,2.02889,0.2787,1.23342,1.58864,0.88807,0.93217,0.95742,0.66163,0.86242,0.9069,0.91351,0.40062,1.14841,1.36112,0.07835,0.65644,1.64577,0.00113546,0.00113546,0.00113546
68,7149.32,1.16447,2.09386,0.28229,1.29791,1.63516,0.88603,0.95709,0.97634,0.68484,0.86954,0.94121,0.94875,0.43328,1.14584,1.26901,0.06437,0.60985,1.63429,0.00112538,0.00112538,0.00112538
69,7267.21,1.13653,2.02826,0.28118,1.23819,1.58105,0.88466,0.95825,0.97457,0.6869,0.87076,0.94328,0.94427,0.4326,1.12571,1.32447,0.04654,0.59504,1.62354,0.0011152,0.0011152,0.0011152
70,7387.37,1.1489,1.99069,0.28426,1.28197,1.60986,0.83563,0.91297,0.9484,0.6536,0.84306,0.88272,0.93009,0.4437,1.14311,1.33128,0.09433,0.66356,1.65659,0.00110494,0.00110494,0.00110494
71,7485.16,1.0986,2.01939,0.28082,1.20616,1.56214,0.91433,0.93046,0.97138,0.71473,0.89847,0.91475,0.94008,0.41934,0.98205,1.35318,0.07501,0.58871,1.54196,0.00109459,0.00109459,0.00109459
72,7560.5,1.13994,1.98654,0.28024,1.22988,1.58479,0.89968,0.93763,0.96506,0.69406,0.89309,0.93145,0.95297,0.43779,1.02097,1.26657,0.06406,0.65483,1.55139,0.00108415,0.00108415,0.00108415
73,7662.7,1.10831,2.03533,0.28424,1.23393,1.58343,0.79852,0.91169,0.9622,0.67412,0.76195,0.86829,0.8995,0.4272,1.05978,1.30864,0.07877,0.80776,1.59935,0.00107364,0.00107364,0.00107364
74,7753.87,1.11304,1.98165,0.27665,1.21022,1.57586,0.85992,0.95073,0.96755,0.71032,0.84115,0.93155,0.94428,0.43607,1.02618,1.32449,0.06763,0.66531,1.53796,0.00106305,0.00106305,0.00106305
75,7856.9,1.10598,2.01816,0.28213,1.18722,1.56546,0.94678,0.94532,0.98531,0.66457,0.93295,0.93005,0.95681,0.46959,1.20974,1.2667,0.05899,0.57301,1.71464,0.00105238,0.00105238,0.00105238
76,7953.85,1.1367,1.98497,0.27009,1.23641,1.59625,0.90896,0.9255,0.96954,0.65573,0.90365,0.91944,0.95817,0.47353,1.15976,1.20456,0.043,0.64877,1.68736,0.00104164,0.00104164,0.00104164
77,8076.54,1.11885,1.91482,0.27036,1.20179,1.56997,0.95478,0.96862,0.98709,0.68873,0.92617,0.93512,0.94467,0.48427,1.05923,1.22169,0.06162,0.55435,1.57049,0.00103083,0.00103083,0.00103083
78,8191.02,1.14006,1.98183,0.27471,1.22035,1.59417,0.92607,0.95895,0.98799,0.74296,0.90324,0.93371,0.94487,0.46367,0.97464,1.24793,0.07212,0.56495,1.51623,0.00101996,0.00101996,0.00101996
79,8312.85,1.109,1.99002,0.28088,1.17951,1.57617,0.87005,0.95333,0.96838,0.71361,0.86405,0.94721,0.95774,0.48098,0.92869,1.23669,0.07664,0.58862,1.48439,0.00100901,0.00100901,0.00100901
80,8388.59,1.14516,1.87841,0.26319,1.20643,1.59554,0.77514,0.95629,0.96173,0.64647,0.76497,0.94328,0.94121,0.48192,1.13648,1.19872,0.0483,0.73223,1.65077,0.000998009,0.000998009,0.000998009
81,8498.63,1.12944,1.94756,0.27691,1.23524,1.59182,0.95507,0.94006,0.98478,0.72405,0.93681,0.931,0.96742,0.50548,0.99471,1.19404,0.06762,0.53305,1.53203,0.000986945,0.000986945,0.000986945
82,8618.13,1.07722,1.85293,0.26511,1.12424,1.55079,0.9494,0.9495,0.98609,0.72459,0.93225,0.93315,0.96478,0.47668,1.04299,1.23398,0.08617,0.54608,1.53851,0.000975825,0.000975825,0.000975825
83,8712.2,1.07197,1.84408,0.26475,1.0878,1.53892,0.94614,0.96186,0.98845,0.72361,0.93558,0.95188,0.97449,0.49882,1.02006,1.18864,0.05679,0.53188,1.52784,0.000964651,0.000964651,0.000964651
84,8822.08,1.09714,1.81358,0.26003,1.12381,1.56677,0.92799,0.98418,0.9879,0.73143,0.90587,0.96219,0.953,0.51533,0.9895,1.13747,0.06515,0.51509,1.51327,0.000953426,0.000953426,0.000953426
85,8927.84,1.07189,1.88904,0.27055,1.10427,1.54061,0.95912,0.95477,0.98815,0.72844,0.9472,0.94221,0.96789,0.49446,0.99595,1.19728,0.06832,0.4973,1.51382,0.000942152,0.000942152,0.000942152
86,9053.02,1.09153,1.902,0.2654,1.16727,1.55012,0.94165,0.975,0.98974,0.7332,0.93899,0.97203,0.98433,0.51769,0.96331,1.1736,0.04592,0.51534,1.4856,0.000930833,0.000930833,0.000930833
87,9170.67,1.06287,1.74323,0.25285,1.11884,1.54134,0.96566,0.9631,0.98586,0.72119,0.95907,0.9566,0.97478,0.5143,0.98868,1.17247,0.07647,0.52728,1.52832,0.000919471,0.000919471,0.000919471
88,9245.87,1.08491,1.80604,0.25679,1.13251,1.55335,0.94908,0.94526,0.9842,0.73025,0.94622,0.94223,0.97819,0.49986,0.98176,1.15667,0.05283,0.54776,1.51494,0.00090807,0.00090807,0.00090807
89,9377.38,1.13084,1.84222,0.25759,1.1747,1.59706,0.97022,0.96988,0.98761,0.73446,0.97022,0.96988,0.98761,0.51552,0.96914,1.18208,0.05002,0.50064,1.50789,0.000896631,0.000896631,0.000896631
90,9481.15,1.07367,1.78343,0.25948,1.09547,1.5449,0.95892,0.96813,0.98758,0.72633,0.95584,0.9651,0.98131,0.51231,0.99711,1.14275,0.04991,0.51102,1.50604,0.000885157,0.000885157,0.000885157
91,9589.57,1.07932,1.81858,0.26069,1.10193,1.53506,0.96847,0.95828,0.98672,0.73215,0.95809,0.9483,0.97016,0.49533,0.96468,1.18529,0.06302,0.52652,1.49083,0.000873653,0.000873653,0.000873653
92,9689.59,1.0638,1.73352,0.25732,1.10312,1.53474,0.97788,0.93214,0.984,0.72788,0.97088,0.92564,0.97332,0.52786,0.97177,1.15992,0.05906,0.50901,1.46348,0.000862119,0.000862119,0.000862119
93,9807.57,1.07037,1.76446,0.26412,1.08305,1.53603,0.97728,0.95928,0.98881,0.73229,0.96459,0.94641,0.96276,0.47596,0.95802,1.22287,0.05389,0.49865,1.48026,0.00085056,0.00085056,0.00085056
94,9907.13,1.06196,1.71205,0.25129,1.07794,1.54013,0.9743,0.97429,0.98842,0.73524,0.9676,0.96778,0.97717,0.55268,0.9511,1.10191,0.07532,0.47943,1.46939,0.000838978,0.000838978,0.000838978
95,10006.2,1.065,1.76327,0.25224,1.07784,1.5314,0.93437,0.96496,0.9892,0.74426,0.93138,0.96193,0.98489,0.55669,0.95392,1.07873,0.05322,0.51799,1.48645,0.000827375,0.000827375,0.000827375
96,10082.7,1.03065,1.69119,0.24881,1.07204,1.51198,0.98217,0.96335,0.98942,0.7431,0.97892,0.96032,0.98587,0.56423,0.98265,1.06253,0.04628,0.44223,1.49004,0.000815756,0.000815756,0.000815756
97,10197,1.03879,1.73727,0.25261,1.06106,1.51845,0.95751,0.98355,0.98902,0.75745,0.95445,0.98065,0.98273,0.56627,0.91328,1.0809,0.05439,0.44239,1.43982,0.000804122,0.000804122,0.000804122
98,10338.4,1.03747,1.69044,0.24531,1.04682,1.51054,0.98149,0.97889,0.99013,0.73882,0.98149,0.97889,0.99013,0.52714,0.95523,1.09247,0.05903,0.45726,1.48287,0.000792477,0.000792477,0.000792477
99,10442,1.0324,1.72928,0.24619,1.04245,1.5157,0.97633,0.97598,0.98883,0.70335,0.97633,0.97598,0.98883,0.54065,1.07797,1.09297,0.07088,0.53137,1.57299,0.000780822,0.000780822,0.000780822
100,10561.3,1.02286,1.71386,0.25152,1.07729,1.52123,0.97663,0.97374,0.98935,0.74911,0.96326,0.96073,0.96994,0.53309,0.93624,1.08401,0.03173,0.48951,1.46945,0.000769163,0.000769163,0.000769163
101,10679.6,1.03132,1.75055,0.25228,1.04499,1.51674,0.96081,0.97915,0.9876,0.73295,0.95104,0.96935,0.97648,0.53528,0.9673,1.16771,0.06957,0.4904,1.50017,0.0007575,0.0007575,0.0007575
102,10802.2,1.02533,1.65534,0.24623,0.9964,1.51094,0.98039,0.96909,0.99086,0.74728,0.96705,0.95621,0.97605,0.54505,0.946,1.13464,0.04557,0.45097,1.47313,0.000745837,0.000745837,0.000745837
103,10908.4,1.01264,1.68809,0.24788,1.0119,1.49756,0.97681,0.98368,0.98931,0.75149,0.9576,0.96466,0.96717,0.5275,0.94848,1.10795,0.05585,0.45026,1.48146,0.000734178,0.000734178,0.000734178
104,10984.1,1.05887,1.67506,0.24765,1.04069,1.53957,0.96608,0.97716,0.98903,0.73058,0.96014,0.9711,0.98151,0.55269,1.01546,1.10923,0.03668,0.52206,1.53692,0.000722523,0.000722523,0.000722523
105,11083,1.05305,1.59679,0.24568,1.04763,1.53978,0.97946,0.98081,0.98982,0.7641,0.97639,0.97778,0.98569,0.57652,0.92542,1.05159,0.04715,0.47115,1.45298,0.000710878,0.000710878,0.000710878
106,11180.7,1.03465,1.62712,0.24432,1.04982,1.52012,0.96431,0.98583,0.99128,0.75385,0.9573,0.97888,0.98397,0.56993,0.92054,1.04262,0.04379,0.45555,1.45364,0.000699244,0.000699244,0.000699244
107,11287.6,1.0194,1.65133,0.24385,1.02521,1.50403,0.98773,0.98853,0.99111,0.77012,0.98773,0.98853,0.99111,0.58528,0.93952,1.01849,0.05324,0.42212,1.46848,0.000687625,0.000687625,0.000687625
108,11411.4,1.00549,1.62521,0.24025,0.99885,1.48717,0.98444,0.98174,0.99139,0.75985,0.98444,0.98174,0.99139,0.58977,0.91236,1.01583,0.03793,0.44251,1.4374,0.000676022,0.000676022,0.000676022
109,11524.9,1.02288,1.6322,0.24919,1.00864,1.51084,0.98057,0.99172,0.99242,0.75791,0.96856,0.9796,0.97647,0.58838,0.91306,1.01789,0.05597,0.43477,1.43287,0.00066444,0.00066444,0.00066444
110,11629.9,1.0072,1.61889,0.24088,0.99151,1.50194,0.97009,0.98642,0.99155,0.72706,0.96414,0.98039,0.9846,0.57816,1.03514,0.99802,0.05141,0.46143,1.53263,0.000652881,0.000652881,0.000652881
111,11747.3,1.02278,1.60516,0.24218,1.01783,1.50135,0.97458,0.96875,0.99015,0.74468,0.97425,0.96928,0.99008,0.57645,0.94019,1.02537,0.05398,0.46098,1.44539,0.000641347,0.000641347,0.000641347
112,11822.7,1.00083,1.61348,0.24455,1.003,1.48965,0.9813,0.98917,0.99212,0.76438,0.97819,0.98614,0.98872,0.5724,0.90027,1.03144,0.03903,0.42154,1.43541,0.000629843,0.000629843,0.000629843
113,11898.1,1.01005,1.54878,0.23218,0.97962,1.49735,0.98135,0.99056,0.99209,0.75678,0.97126,0.98059,0.98149,0.57772,0.94272,1.00794,0.03673,0.43576,1.44949,0.000618369,0.000618369,0.000618369
114,11988.5,1.02842,1.60146,0.24252,1.01432,1.51604,0.98581,0.99242,0.99072,0.75729,0.97556,0.98272,0.97738,0.57881,0.93442,1.00639,0.04051,0.43623,1.45722,0.00060693,0.00060693,0.00060693
115,12111.7,0.98434,1.61482,0.23987,0.977,1.47561,0.97964,0.98904,0.98992,0.76118,0.97659,0.98606,0.98554,0.58362,0.91777,1.00677,0.05727,0.47001,1.43373,0.000595529,0.000595529,0.000595529
116,12230.4,0.99607,1.53138,0.23181,0.97787,1.48544,0.99073,0.9903,0.99233,0.76667,0.98349,0.98353,0.98462,0.59766,0.8951,1.01012,0.03574,0.42834,1.41394,0.000584167,0.000584167,0.000584167
117,12349.3,0.99675,1.63182,0.23824,0.9948,1.49493,0.98546,0.98216,0.99034,0.77146,0.98185,0.97869,0.98666,0.58784,0.91875,1.01577,0.03428,0.44686,1.44052,0.000572848,0.000572848,0.000572848
118,12469,0.99486,1.53481,0.23477,0.95874,1.47998,0.98843,0.98915,0.99157,0.75597,0.98479,0.98568,0.98768,0.59544,0.94055,1.01086,0.04648,0.43587,1.45802,0.000561574,0.000561574,0.000561574
119,12595.7,0.98243,1.51845,0.23464,0.9243,1.47898,0.99122,0.98941,0.992,0.77654,0.98812,0.98638,0.98783,0.5898,0.88388,0.99944,0.03016,0.41931,1.4117,0.000550349,0.000550349,0.000550349
