epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,17128.5,0.98091,1.5879,0.23109,0.89205,1.47076,0.99074,0.98685,0.99265,0.78219,0.99074,0.98685,0.99265,0.68615,0.82914,0.95999,0.02901,0.36114,1.35755,0.000374383,0.000374383,0.000374383
119,17231.6,0.96236,1.55361,0.23698,0.87583,1.45699,0.97315,0.98411,0.99167,0.7782,0.97315,0.98411,0.99167,0.68908,0.83961,0.97161,0.03273,0.37042,1.36303,0.000366899,0.000366899,0.000366899
120,17356.6,0.98001,1.56636,0.24522,0.87905,1.47645,0.98417,0.99013,0.99192,0.75056,0.98417,0.99013,0.99192,0.65664,0.94573,0.99156,0.03501,0.3893,1.45013,0.00035945,0.00035945,0.00035945
121,17518.9,0.94558,1.59265,0.23591,0.85788,1.45202,0.98517,0.99205,0.99259,0.77628,0.98217,0.98902,0.9875,0.69189,0.83199,0.94674,0.04508,0.36121,1.36425,0.000352037,0.000352037,0.000352037
122,17644.5,0.96518,1.53363,0.23963,0.88599,1.46334,0.99315,0.98761,0.99201,0.7775,0.9901,0.98458,0.98688,0.65389,0.82544,0.99502,0.04251,0.35215,1.38018,0.000344661,0.000344661,0.000344661
123,17721.6,0.93811,1.53474,0.23465,0.84851,1.44974,0.99145,0.98157,0.99222,0.76078,0.99145,0.98157,0.99222,0.69827,0.90658,0.95684,0.03041,0.34987,1.43592,0.000337325,0.000337325,0.000337325
124,17839.7,0.96993,1.56495,0.23456,0.87492,1.4768,0.98902,0.98853,0.99287,0.7816,0.98235,0.98203,0.98566,0.67904,0.83429,0.96967,0.0344,0.36256,1.36218,0.00033003,0.00033003,0.00033003
125,17971.5,0.92084,1.46758,0.23415,0.82119,1.42578,0.97987,0.99016,0.99165,0.78636,0.97987,0.99016,0.99165,0.65473,0.82021,1.00093,0.04602,0.3691,1.34907,0.000322778,0.000322778,0.000322778
126,18090.6,0.945,1.47213,0.23647,0.8397,1.44108,0.99198,0.98355,0.9924,0.79068,0.99198,0.98355,0.9924,0.719,0.8113,0.92628,0.03403,0.34688,1.34411,0.000315572,0.000315572,0.000315572
127,18221.5,0.94065,1.51089,0.23557,0.83624,1.45551,0.9919,0.98618,0.99225,0.78321,0.9919,0.98618,0.99225,0.71574,0.84402,0.90726,0.03653,0.35131,1.35843,0.000308412,0.000308412,0.000308412
128,18359.2,0.92161,1.42828,0.22723,0.82272,1.43234,0.99069,0.98554,0.99272,0.79514,0.99069,0.98554,0.99272,0.70037,0.80696,0.93493,0.03463,0.34718,1.33948,0.0003013,0.0003013,0.0003013
129,18471,0.92813,1.44462,0.22891,0.83589,1.43396,0.99105,0.9865,0.99312,0.78009,0.99105,0.9865,0.99312,0.69897,0.87789,0.92008,0.03411,0.34629,1.39343,0.000294239,0.000294239,0.000294239
130,18620.8,0.92252,1.4593,0.22362,0.82885,1.4358,0.99014,0.98527,0.99265,0.78719,0.98708,0.98224,0.9887,0.71266,0.82859,0.88884,0.0335,0.34306,1.34751,0.00028723,0.00028723,0.00028723
131,18707.7,0.92146,1.45836,0.21797,0.82043,1.42002,0.98327,0.98862,0.99246,0.78317,0.98327,0.98862,0.99246,0.69608,0.84234,0.90955,0.04125,0.34275,1.36102,0.000280275,0.000280275,0.000280275
132,18829.9,0.92042,1.47486,0.22779,0.83163,1.42743,0.98613,0.9935,0.99265,0.7781,0.98312,0.99047,0.98898,0.72299,0.86821,0.89046,0.03241,0.34087,1.36626,0.000273375,0.000273375,0.000273375
133,18955.7,0.93472,1.44341,0.22666,0.84428,1.43824,0.9519,0.99089,0.98797,0.79228,0.9519,0.99089,0.98797,0.705,0.81122,0.89968,0.03422,0.35881,1.33365,0.000266532,0.000266532,0.000266532
134,19090.5,0.9216,1.48279,0.23286,0.84953,1.43135,0.98118,0.97292,0.99141,0.78509,0.97812,0.96989,0.98752,0.70253,0.81011,0.91045,0.02632,0.35241,1.32799,0.000259748,0.000259748,0.000259748
135,19198.8,0.92548,1.47247,0.22665,0.84163,1.42919,0.9875,0.99015,0.99213,0.78076,0.98448,0.98712,0.9884,0.70911,0.82086,0.91615,0.03283,0.3427,1.34023,0.000253024,0.000253024,0.000253024
136,19329.7,0.92577,1.45759,0.22991,0.82292,1.43808,0.99073,0.98442,0.99224,0.78133,0.99073,0.98442,0.99224,0.70506,0.81594,0.89824,0.03167,0.33979,1.35139,0.000246363,0.000246363,0.000246363
137,19477.4,0.89873,1.37205,0.22111,0.80598,1.41942,0.99247,0.99376,0.99265,0.7811,0.99247,0.99376,0.99265,0.71575,0.81577,0.90186,0.03006,0.34238,1.34662,0.000239766,0.000239766,0.000239766
138,19632.2,0.90278,1.40373,0.22906,0.78875,1.4175,0.98513,0.9935,0.99242,0.78,0.98513,0.9935,0.99242,0.722,0.85863,0.88659,0.03291,0.34513,1.36476,0.000233234,0.000233234,0.000233234
139,19708.7,0.90636,1.37243,0.21804,0.78715,1.42798,0.99291,0.987,0.99255,0.77392,0.99291,0.987,0.99255,0.72064,0.85919,0.86079,0.02909,0.33862,1.36714,0.000226769,0.000226769,0.000226769
140,19859,0.91616,1.38939,0.22314,0.80294,1.4324,0.99127,0.994,0.99253,0.77674,0.99127,0.994,0.99253,0.72782,0.84758,0.86352,0.03134,0.34173,1.3457,0.000220372,0.000220372,0.000220372
141,19969.4,0.91592,1.38787,0.22154,0.80179,1.4209,0.99337,0.99371,0.99287,0.78675,0.98724,0.98765,0.98244,0.72798,0.80726,0.87709,0.02845,0.33342,1.32299,0.000214046,0.000214046,0.000214046
142,20169.1,0.87082,1.33155,0.21809,0.76526,1.39599,0.99112,0.98775,0.99306,0.79039,0.98192,0.97866,0.97902,0.73206,0.81503,0.86193,0.03243,0.34053,1.32626,0.000207792,0.000207792,0.000207792
143,20311.5,0.89688,1.31883,0.21683,0.78081,1.42218,0.99069,0.98893,0.99194,0.77198,0.99069,0.98893,0.99194,0.7343,0.84751,0.85686,0.03321,0.34456,1.3559,0.000201611,0.000201611,0.000201611
144,20457,0.90168,1.41612,0.2257,0.8015,1.42557,0.99448,0.9893,0.99241,0.76877,0.98832,0.98324,0.98392,0.72357,0.87397,0.84588,0.02936,0.34452,1.38241,0.000195505,0.000195505,0.000195505
145,20612.6,0.91326,1.40388,0.22352,0.81368,1.42923,0.99362,0.9883,0.99201,0.76672,0.99362,0.9883,0.99201,0.7311,0.89742,0.83383,0.03826,0.35101,1.39846,0.000189475,0.000189475,0.000189475
146,20815.4,0.92123,1.39128,0.21847,0.81952,1.44079,0.99319,0.99037,0.99225,0.78454,0.99319,0.99037,0.99225,0.73159,0.83222,0.83621,0.03165,0.33116,1.33918,0.000183523,0.000183523,0.000183523
147,20921.8,0.86559,1.3525,0.22064,0.74469,1.39065,0.9934,0.98823,0.99194,0.76547,0.9934,0.98823,0.99194,0.72976,0.8859,0.83719,0.0243,0.34411,1.3989,0.000177651,0.000177651,0.000177651
148,21048.7,0.87933,1.3112,0.21469,0.77088,1.39722,0.99182,0.99261,0.99142,0.77324,0.98875,0.98958,0.98728,0.74289,0.85886,0.80568,0.03371,0.33507,1.36696,0.000171859,0.000171859,0.000171859
149,21231.4,0.88475,1.36207,0.22195,0.77433,1.41198,0.99311,0.99214,0.99241,0.78063,0.99003,0.98911,0.98738,0.73896,0.83016,0.82108,0.03084,0.33358,1.34878,0.000166149,0.000166149,0.000166149
150,21394.4,0.9071,1.32331,0.21415,0.80394,1.41545,0.99398,0.98825,0.99272,0.78229,0.99091,0.98522,0.98855,0.73577,0.83288,0.80767,0.02916,0.3341,1.34414,0.000160523,0.000160523,0.000160523
151,21551.3,0.88737,1.29933,0.21097,0.7804,1.40507,0.9937,0.98722,0.99265,0.78766,0.9937,0.98722,0.99265,0.74605,0.80353,0.81749,0.02572,0.32558,1.32236,0.000154982,0.000154982,0.000154982
152,21707.9,0.86291,1.26122,0.21287,0.75623,1.39241,0.99154,0.98842,0.99265,0.77845,0.99154,0.98842,0.99265,0.73517,0.84434,0.80972,0.03029,0.32564,1.34806,0.000149527,0.000149527,0.000149527
153,21883.9,0.88765,1.40417,0.22382,0.78156,1.4033,0.9907,0.9903,0.99259,0.78884,0.98763,0.98727,0.98864,0.74077,0.80559,0.81392,0.03428,0.33049,1.32981,0.000144161,0.000144161,0.000144161
154,22015.2,0.89519,1.30528,0.21925,0.78035,1.41326,0.99393,0.99064,0.99278,0.77439,0.99086,0.98761,0.98892,0.7448,0.85926,0.79954,0.02893,0.32825,1.36665,0.000138883,0.000138883,0.000138883
155,22114,0.8769,1.32463,0.21383,0.77698,1.4033,0.98998,0.99153,0.99278,0.7909,0.98998,0.99153,0.99278,0.74881,0.79189,0.78855,0.0266,0.32318,1.32319,0.000133695,0.000133695,0.000133695
156,22245.2,0.88167,1.33665,0.21126,0.83805,1.40203,0.99456,0.99021,0.99247,0.78258,0.98842,0.98415,0.98444,0.74688,0.81563,0.79403,0.02614,0.32458,1.33287,0.000128599,0.000128599,0.000128599
157,22384.7,0.89579,1.28569,0.21402,0.77857,1.41242,0.99238,0.99082,0.99241,0.78481,0.98622,0.98476,0.98443,0.74511,0.81656,0.7918,0.02605,0.32059,1.32782,0.000123596,0.000123596,0.000123596
158,22541.5,0.88647,1.36767,0.21954,0.77607,1.3995,0.99386,0.99075,0.99247,0.77955,0.98771,0.98469,0.98457,0.73466,0.85192,0.79444,0.02627,0.3262,1.3525,0.000118687,0.000118687,0.000118687
159,22740.6,0.87222,1.32656,0.22037,0.74508,1.39156,0.99205,0.99372,0.99247,0.77076,0.98588,0.98767,0.98454,0.7409,0.85319,0.78517,0.02776,0.32669,1.35219,0.000113873,0.000113873,0.000113873
160,22911,0.86975,1.24409,0.21469,0.74049,1.39062,0.98451,0.99348,0.99284,0.78036,0.97839,0.98742,0.98506,0.74737,0.82775,0.79067,0.0252,0.32249,1.33504,0.000109156,0.000109156,0.000109156
161,23041.4,0.90129,1.36679,0.22276,0.74862,1.40494,0.99319,0.99342,0.99272,0.78134,0.99012,0.99039,0.98892,0.74916,0.83295,0.78231,0.02363,0.32399,1.33628,0.000104537,0.000104537,0.000104537
162,23171.6,0.86336,1.27036,0.21545,0.74178,1.38717,0.99345,0.9888,0.99265,0.78361,0.99037,0.98577,0.9891,0.74736,0.84239,0.78322,0.02451,0.32544,1.34781,0.000100016,0.000100016,0.000100016
163,23259.5,0.86767,1.27978,0.20981,0.75147,1.39323,0.99133,0.98916,0.99278,0.7774,0.99133,0.98916,0.99278,0.75774,0.83202,0.77988,0.0292,0.33249,1.33906,9.55951e-05,9.55951e-05,9.55951e-05
164,23365.8,0.88103,1.23549,0.20874,0.7673,1.40332,0.99304,0.98856,0.99284,0.77285,0.98692,0.9825,0.98537,0.76639,0.84687,0.76706,0.02701,0.33062,1.34812,9.12754e-05,9.12754e-05,9.12754e-05
165,23509.9,0.86093,1.20561,0.20565,0.74573,1.38189,0.99331,0.99005,0.99278,0.78049,0.99025,0.98702,0.98917,0.7487,0.82376,0.78716,0.02506,0.32438,1.32707,8.70577e-05,8.70577e-05,8.70577e-05
166,23618.7,0.86684,1.24534,0.20778,0.73602,1.39123,0.99379,0.99092,0.99265,0.78977,0.99379,0.99092,0.99265,0.75888,0.80784,0.76218,0.02869,0.3203,1.31427,8.29431e-05,8.29431e-05,8.29431e-05
167,23765.1,0.86383,1.2453,0.21263,0.74192,1.38066,0.9928,0.9921,0.99253,0.78308,0.98969,0.98909,0.98858,0.75997,0.81906,0.76391,0.02664,0.31872,1.3254,7.89327e-05,7.89327e-05,7.89327e-05
168,23942.8,0.86306,1.263,0.21826,0.72982,1.38154,0.99365,0.99093,0.99247,0.78658,0.99058,0.9879,0.98867,0.75989,0.80215,0.76054,0.02592,0.3169,1.31597,7.50274e-05,7.50274e-05,7.50274e-05
169,24057.4,0.83084,1.21728,0.21023,0.72441,1.36503,0.99255,0.99072,0.99253,0.79341,0.99255,0.99072,0.99253,0.75884,0.78665,0.75873,0.02918,0.31356,1.30264,7.12282e-05,7.12282e-05,7.12282e-05
170,24203.3,0.85912,1.22551,0.20703,0.74128,1.39179,0.9934,0.98995,0.99231,0.79508,0.9934,0.98995,0.99231,0.75757,0.77703,0.7641,0.0295,0.30985,1.2969,6.7536e-05,6.7536e-05,6.7536e-05
171,24300.6,0.84686,1.21576,0.20318,0.76782,1.38009,0.99346,0.99034,0.99247,0.79696,0.99346,0.99034,0.99247,0.76433,0.76713,0.75715,0.0265,0.31368,1.28859,6.39518e-05,6.39518e-05,6.39518e-05
172,24420,0.84796,1.22449,0.20753,0.74762,1.38428,0.99261,0.98901,0.99259,0.80613,0.99261,0.98901,0.99259,0.76777,0.75708,0.74921,0.02752,0.31524,1.28059,6.04763e-05,6.04763e-05,6.04763e-05
173,24551.7,0.83003,1.23242,0.2134,0.71067,1.37695,0.99378,0.98797,0.99284,0.7976,0.99378,0.98797,0.99284,0.76721,0.78432,0.74773,0.0261,0.31232,1.29993,5.71106e-05,5.71106e-05,5.71106e-05
174,24705.2,0.8776,1.21416,0.20733,0.74474,1.39003,0.99393,0.98833,0.99265,0.79278,0.99393,0.98833,0.99265,0.77254,0.79227,0.74525,0.02563,0.31243,1.30701,5.38554e-05,5.38554e-05,5.38554e-05
175,24842.2,0.85165,1.28645,0.20883,0.73476,1.38831,0.99363,0.98998,0.99253,0.7912,0.99363,0.98998,0.99253,0.77072,0.79205,0.74592,0.02544,0.31194,1.30568,5.07115e-05,5.07115e-05,5.07115e-05
176,25004.8,0.84434,1.19895,0.20836,0.7237,1.37322,0.99342,0.99031,0.99247,0.79448,0.99342,0.99031,0.99247,0.76813,0.78625,0.74865,0.02489,0.31152,1.30217,4.76796e-05,4.76796e-05,4.76796e-05
177,25139.9,0.85463,1.25925,0.21015,0.74592,1.37425,0.99311,0.98904,0.99284,0.79942,0.99311,0.98904,0.99284,0.76697,0.76141,0.75024,0.02466,0.30786,1.28827,4.47606e-05,4.47606e-05,4.47606e-05
178,25267.2,0.85527,1.22392,0.20733,0.72444,1.38009,0.9931,0.98921,0.99287,0.78962,0.9931,0.98921,0.99287,0.77713,0.806,0.74802,0.02433,0.31063,1.31147,4.19552e-05,4.19552e-05,4.19552e-05
179,25344.2,0.82756,1.21649,0.20619,0.71883,1.35985,0.99371,0.98912,0.99284,0.79436,0.99371,0.98912,0.99284,0.773,0.77348,0.74411,0.02535,0.30348,1.29531,3.9264e-05,3.9264e-05,3.9264e-05
180,25471.7,0.82884,1.15441,0.20289,0.71001,1.36994,0.99358,0.9884,0.99287,0.78944,0.99358,0.9884,0.99287,0.77449,0.79638,0.7423,0.02475,0.30915,1.31059,3.66877e-05,3.66877e-05,3.66877e-05
181,25601.5,0.84623,1.21691,0.20683,0.70852,1.3778,0.99327,0.98788,0.99287,0.80279,0.99327,0.98788,0.99287,0.77134,0.75608,0.74416,0.02397,0.30789,1.28732,3.4227e-05,3.4227e-05,3.4227e-05
182,25725.5,0.8486,1.25522,0.20997,0.7306,1.38636,0.99328,0.98749,0.99284,0.79544,0.99328,0.98749,0.99284,0.7754,0.77002,0.74176,0.02519,0.30654,1.28911,3.18825e-05,3.18825e-05,3.18825e-05
183,25852.7,0.83727,1.23793,0.20955,0.69287,1.37437,0.99208,0.98735,0.99284,0.78585,0.99208,0.98735,0.99284,0.77124,0.80384,0.74016,0.02513,0.31231,1.30798,2.96546e-05,2.96546e-05,2.96546e-05
184,25964,0.83984,1.1832,0.20184,0.72777,1.36885,0.99323,0.98762,0.99284,0.79413,0.99323,0.98762,0.99284,0.76997,0.76857,0.74163,0.02552,0.30739,1.28752,2.75441e-05,2.75441e-05,2.75441e-05
185,26093.9,0.8408,1.27845,0.21321,0.71869,1.36382,0.99374,0.98789,0.99284,0.79734,0.99374,0.98789,0.99284,0.77443,0.76706,0.73977,0.02551,0.30985,1.28855,2.55513e-05,2.55513e-05,2.55513e-05
186,26189.2,0.83893,1.19691,0.20541,0.72105,1.37516,0.99332,0.98773,0.99287,0.7965,0.99332,0.98773,0.99287,0.77471,0.76842,0.7404,0.02512,0.3109,1.29103,2.36769e-05,2.36769e-05,2.36769e-05
187,26278.5,0.85855,1.2509,0.20837,0.74596,1.38739,0.99322,0.98737,0.99287,0.7946,0.99322,0.98737,0.99287,0.77449,0.77821,0.74009,0.0248,0.3096,1.29375,2.19212e-05,2.19212e-05,2.19212e-05
188,26411.4,0.84149,1.22417,0.20635,0.70155,1.37167,0.99357,0.98748,0.99287,0.79999,0.9905,0.98445,0.98892,0.77549,0.7735,0.73893,0.02497,0.30865,1.28954,2.02847e-05,2.02847e-05,2.02847e-05
189,26519,0.83796,1.1723,0.20778,0.71834,1.37043,0.99357,0.98744,0.99284,0.80045,0.99045,0.98442,0.98883,0.77318,0.76729,0.73588,0.02485,0.30886,1.28622,1.87678e-05,1.87678e-05,1.87678e-05
190,26650.5,0.8223,1.14092,0.21383,0.695,1.35367,0.99373,0.98769,0.99284,0.79566,0.99066,0.98466,0.98889,0.77149,0.77422,0.73385,0.0245,0.31049,1.28804,1.73709e-05,1.73709e-05,1.73709e-05
191,26769.4,0.83178,1.22944,0.21242,0.69591,1.35404,0.99389,0.98771,0.99284,0.7943,0.99081,0.98468,0.98889,0.77098,0.77399,0.73161,0.02471,0.30916,1.28888,1.60943e-05,1.60943e-05,1.60943e-05
192,26893.5,0.85269,1.16229,0.206,0.72338,1.38246,0.99396,0.988,0.99278,0.79516,0.98474,0.97891,0.98165,0.7698,0.76731,0.73325,0.02467,0.30891,1.28665,1.49383e-05,1.49383e-05,1.49383e-05
193,27033.2,0.85648,1.1881,0.20661,0.72278,1.38861,0.99381,0.98788,0.99272,0.79971,0.98766,0.98182,0.98531,0.77088,0.7654,0.72913,0.02384,0.30891,1.28657,1.39032e-05,1.39032e-05,1.39032e-05
194,27175.3,0.83405,1.16206,0.21248,0.69786,1.36668,0.99404,0.98763,0.99284,0.7956,0.99404,0.98763,0.99284,0.77452,0.76929,0.72752,0.02568,0.30771,1.28875,1.29893e-05,1.29893e-05,1.29893e-05
195,27267.8,0.8396,1.1919,0.20389,0.73247,1.36102,0.99409,0.98771,0.99284,0.80084,0.99409,0.98771,0.99284,0.77335,0.76367,0.72722,0.02523,0.30644,1.28588,1.21968e-05,1.21968e-05,1.21968e-05
196,27389.4,0.58485,0.78217,0.097,0.35613,1.34531,0.99337,0.98818,0.99231,0.79588,0.99029,0.98515,0.98886,0.75794,0.77199,0.75372,0.02706,0.33836,1.30497,1.15259e-05,1.15259e-05,1.15259e-05
197,27518.5,0.5788,0.77835,0.10647,0.3406,1.32642,0.99332,0.98807,0.99182,0.80167,0.99332,0.98807,0.99182,0.75694,0.76686,0.75423,0.02574,0.34618,1.30269,1.09768e-05,1.09768e-05,1.09768e-05
198,27679.3,0.57351,0.76151,0.08992,0.32387,1.31802,0.99289,0.98831,0.99173,0.80184,0.99289,0.98831,0.99173,0.76464,0.76651,0.74718,0.02453,0.34164,1.29904,1.05495e-05,1.05495e-05,1.05495e-05
199,27932.9,0.57489,0.76096,0.09081,0.31944,1.31176,0.99317,0.98843,0.99173,0.79891,0.99317,0.98843,0.99173,0.77042,0.77505,0.74034,0.02331,0.33954,1.30189,1.02443e-05,1.02443e-05,1.02443e-05
200,28122,0.56469,0.75482,0.09065,0.30985,1.31784,0.99323,0.98843,0.99173,0.80183,0.99323,0.98843,0.99173,0.76848,0.77508,0.73798,0.02206,0.33313,1.29946,1.00611e-05,1.00611e-05,1.00611e-05
